,p,premium,agent_commission
13664,0.45,3300,2000
13665,0.97,3300,2000
13666,0.84,7500,2000
13667,0.99,3300,2000
13668,0.94,3300,2000
13669,1.0,1200,2000
13670,0.6,5700,2000
13671,0.97,13800,2000
13672,0.99,20100,2000
13673,1.0,5400,2000
13674,1.0,13800,2000
13675,1.0,13800,2000
13676,0.9,1200,2000
13677,0.99,11700,2000
13678,0.99,5400,2000
13679,0.99,15900,2000
13680,1.0,13800,2000
13681,0.99,13800,2000
13682,0.98,20100,2000
13683,0.97,13800,2000
13684,1.0,9600,2000
13685,0.95,36900,2000
13686,0.98,7500,2000
13687,0.99,1200,2000
13688,1.0,18000,2000
13689,0.97,1200,2000
13690,0.69,18000,2000
13691,1.0,13800,2000
13692,0.98,13800,2000
13693,1.0,18000,2000
13694,0.99,43200,2000
13695,1.0,9600,2000
13696,0.99,9600,2000
13697,1.0,1200,2000
13698,1.0,24300,2000
13699,1.0,3300,2000
13700,0.93,3300,2000
13701,1.0,9600,2000
13702,0.51,7500,2000
13703,1.0,5400,2000
13704,1.0,1200,2000
13705,0.94,5400,2000
13706,0.53,7500,2000
13707,0.97,7500,2000
13708,0.84,20100,2000
13709,0.6,3300,2000
13710,1.0,32700,2000
13711,0.9,30600,2000
13712,0.97,3300,2000
13713,0.9,9600,2000
13714,0.87,5400,2000
13715,0.98,60000,2000
13716,1.0,3300,2000
13717,1.0,9600,2000
13718,0.92,5400,2000
13719,0.99,7500,2000
13720,0.94,7500,2000
13721,0.96,9600,2000
13722,0.94,7500,2000
13723,1.0,11700,2000
13724,0.94,1200,2000
13725,1.0,18000,2000
13726,0.95,18000,2000
13727,0.78,7500,2000
13728,0.98,24300,2000
13729,1.0,11700,2000
13730,0.98,24300,2000
13731,0.56,5400,2000
13732,0.84,3300,2000
13733,0.98,1200,2000
13734,0.99,9600,2000
13735,1.0,36900,2000
13736,0.92,5400,2000
13737,0.96,9600,2000
13738,0.88,13800,2000
13739,0.92,3300,2000
13740,0.99,11700,2000
13741,0.8,7500,2000
13742,0.94,9600,2000
13743,0.95,5700,2000
13744,0.98,7500,2000
13745,0.99,9600,2000
13746,0.76,5700,2000
13747,1.0,22200,2000
13748,1.0,3300,2000
13749,1.0,13800,2000
13750,0.95,9600,2000
13751,1.0,32700,2000
13752,0.96,5400,2000
13753,0.93,11700,2000
13754,1.0,11700,2000
13755,0.72,9600,2000
13756,1.0,3300,2000
13757,0.98,5400,2000
13758,0.71,11700,2000
13759,1.0,22200,2000
13760,1.0,5400,2000
13761,0.95,15900,2000
13762,0.93,9600,2000
13763,0.94,7500,2000
13764,1.0,5400,2000
13765,1.0,3300,2000
13766,0.99,5400,2000
13767,0.91,11700,2000
13768,0.87,5400,2000
13769,0.98,7500,2000
13770,0.9,18000,2000
13771,1.0,5400,2000
13772,1.0,41100,2000
13773,1.0,32700,2000
13774,0.83,5400,2000
13775,0.97,5700,2000
13776,0.98,3300,2000
13777,0.98,5400,2000
13778,1.0,5400,2000
13779,0.99,15900,2000
13780,0.76,28500,2000
13781,0.95,5700,2000
13782,0.98,7500,2000
13783,0.98,7500,2000
13784,0.93,11700,2000
13785,1.0,13800,2000
13786,0.93,5400,2000
13787,0.89,5400,2000
13788,0.98,15900,2000
13789,0.85,3300,2000
13790,0.97,13800,2000
13791,0.98,32700,2000
13792,1.0,3300,2000
13793,0.99,15900,2000
13794,0.97,5700,2000
13795,0.99,11700,2000
13796,1.0,15900,2000
13797,0.92,5400,2000
13798,0.95,11700,2000
13799,0.97,5700,2000
13800,0.98,32700,2000
13801,0.99,1200,2000
13802,0.94,5400,2000
13803,1.0,1200,2000
13804,1.0,3300,2000
13805,0.95,7500,2000
13806,0.98,7500,2000
13807,1.0,3300,2000
13808,0.99,3300,2000
13809,1.0,26400,2000
13810,0.94,5700,2000
13811,0.86,5400,2000
13812,0.75,3300,2000
13813,1.0,11700,2000
13814,0.77,13800,2000
13815,1.0,34800,2000
13816,0.99,30600,2000
13817,0.95,5400,2000
13818,1.0,3300,2000
13819,0.93,1200,2000
13820,0.92,5400,2000
13821,1.0,24300,2000
13822,0.75,5400,2000
13823,0.93,5700,2000
13824,1.0,13800,2000
13825,0.78,3300,2000
13826,0.99,5400,2000
13827,0.95,9600,2000
13828,0.99,5400,2000
13829,0.99,11700,2000
13830,0.88,7500,2000
13831,0.98,20100,2000
13832,0.61,9600,2000
13833,1.0,7500,2000
13834,0.99,13800,2000
13835,0.97,9600,2000
13836,0.99,5400,2000
13837,0.99,3300,2000
13838,0.52,15900,2000
13839,0.68,49500,2000
13840,0.6,15900,2000
13841,0.76,5400,2000
13842,0.59,3300,2000
13843,0.98,1200,2000
13844,0.98,7500,2000
13845,0.95,3300,2000
13846,0.93,15900,2000
13847,0.9,3300,2000
13848,0.96,5400,2000
13849,0.86,13800,2000
13850,0.94,1200,2000
13851,0.99,7500,2000
13852,0.95,5400,2000
13853,1.0,3300,2000
13854,0.67,3300,2000
13855,0.98,3300,2000
13856,1.0,7500,2000
13857,0.89,13800,2000
13858,0.99,15900,2000
13859,0.92,3300,2000
13860,1.0,15900,2000
13861,1.0,5400,2000
13862,0.83,7500,2000
13863,0.98,7500,2000
13864,0.99,13800,2000
13865,0.99,1200,2000
13866,0.79,5400,2000
13867,0.99,15900,2000
13868,0.98,18000,2000
13869,0.88,9600,2000
13870,1.0,11700,2000
13871,0.86,7500,2000
13872,0.95,26400,2000
13873,0.87,1200,2000
13874,1.0,13800,2000
13875,1.0,18000,2000
13876,0.94,18000,2000
13877,1.0,3300,2000
13878,0.9,30600,2000
13879,0.87,3300,2000
13880,0.99,3300,2000
13881,0.84,18000,2000
13882,0.99,11700,2000
13883,0.92,1200,2000
13884,0.99,15900,2000
13885,0.97,9600,2000
13886,1.0,5400,2000
13887,0.93,13800,2000
13888,0.96,3300,2000
13889,0.98,5400,2000
13890,0.97,11700,2000
13891,0.79,15900,2000
13892,0.75,1200,2000
13893,0.96,11700,2000
13894,0.94,9600,2000
13895,0.97,5400,2000
13896,0.99,3300,2000
13897,0.97,9600,2000
13898,0.95,11700,2000
13899,0.93,5700,2000
13900,1.0,3300,2000
13901,0.96,5400,2000
13902,0.93,5400,2000
13903,1.0,15900,2000
13904,0.79,5400,2000
13905,0.92,15900,2000
13906,1.0,26400,2000
13907,0.95,1200,2000
13908,1.0,20100,2000
13909,0.97,5700,2000
13910,1.0,1200,2000
13911,1.0,7500,2000
13912,1.0,18000,2000
13913,0.78,5400,2000
13914,0.99,11700,2000
13915,1.0,7500,2000
13916,0.99,3300,2000
13917,1.0,5400,2000
13918,0.99,9600,2000
13919,1.0,13800,2000
13920,1.0,7500,2000
13921,0.99,7500,2000
13922,0.99,7500,2000
13923,1.0,7500,2000
13924,0.99,5400,2000
13925,0.95,3300,2000
13926,0.99,39000,2000
13927,0.99,5400,2000
13928,0.99,11700,2000
13929,1.0,5400,2000
13930,0.95,20100,2000
13931,0.93,5400,2000
13932,1.0,5400,2000
13933,0.91,1200,2000
13934,1.0,9600,2000
13935,0.98,5400,2000
13936,0.98,1200,2000
13937,0.98,11700,2000
13938,1.0,13800,2000
13939,1.0,24300,2000
13940,0.99,3300,2000
13941,0.61,9600,2000
13942,0.94,5400,2000
13943,0.73,5400,2000
13944,0.95,5400,2000
13945,1.0,7500,2000
13946,0.99,7500,2000
13947,0.99,13800,2000
13948,1.0,7500,2000
13949,0.97,32700,2000
13950,0.97,3300,2000
13951,1.0,9600,2000
13952,0.96,7500,2000
13953,0.88,5700,2000
13954,0.79,9600,2000
13955,0.99,9600,2000
13956,1.0,11700,2000
13957,0.72,3300,2000
13958,0.74,5400,2000
13959,0.84,1200,2000
13960,0.93,5700,2000
13961,0.97,7500,2000
13962,0.7,3300,2000
13963,0.89,11700,2000
13964,0.98,9600,2000
13965,0.98,7500,2000
13966,0.96,7500,2000
13967,0.88,7500,2000
13968,0.87,18000,2000
13969,0.73,1200,2000
13970,0.99,51600,2000
13971,0.88,7500,2000
13972,0.76,20100,2000
13973,1.0,15900,2000
13974,1.0,9600,2000
13975,0.9,3300,2000
13976,0.98,7500,2000
13977,0.98,3300,2000
13978,0.97,5400,2000
13979,0.85,1200,2000
13980,0.89,28500,2000
13981,0.75,3300,2000
13982,1.0,9600,2000
13983,0.98,5400,2000
13984,0.99,26400,2000
13985,0.99,57900,2000
13986,0.87,7500,2000
13987,1.0,9600,2000
13988,0.96,5400,2000
13989,0.95,39000,2000
13990,1.0,20100,2000
13991,0.98,26400,2000
13992,0.78,15900,2000
13993,1.0,5700,2000
13994,0.88,7500,2000
13995,0.66,3300,2000
13996,0.71,7500,2000
13997,0.99,7500,2000
13998,0.99,13800,2000
13999,1.0,11700,2000
14000,1.0,13800,2000
14001,0.99,9600,2000
14002,0.98,18000,2000
14003,0.33,3300,2000
14004,0.99,15900,2000
14005,1.0,18000,2000
14006,0.96,18000,2000
14007,1.0,13800,2000
14008,1.0,3300,2000
14009,0.96,5400,2000
14010,0.94,57900,2000
14011,1.0,7500,2000
14012,0.89,26400,2000
14013,0.99,32700,2000
14014,0.97,5400,2000
14015,1.0,1200,2000
14016,1.0,9600,2000
14017,0.95,3300,2000
14018,0.93,7500,2000
14019,0.98,11700,2000
14020,1.0,32700,2000
14021,0.95,9600,2000
14022,0.69,9600,2000
14023,0.76,5400,2000
14024,0.98,18000,2000
14025,0.95,11700,2000
14026,1.0,1200,2000
14027,0.97,36900,2000
14028,0.99,9600,2000
14029,1.0,9600,2000
14030,1.0,57900,2000
14031,0.97,7500,2000
14032,0.96,18000,2000
14033,0.99,9600,2000
14034,1.0,20100,2000
14035,0.98,5700,2000
14036,0.87,7500,2000
14037,0.68,3300,2000
14038,0.98,7500,2000
14039,0.71,7500,2000
14040,0.87,15900,2000
14041,0.99,9600,2000
14042,0.93,5700,2000
14043,1.0,20100,2000
14044,0.73,5700,2000
14045,0.92,5700,2000
14046,0.98,60000,2000
14047,0.88,7500,2000
14048,0.99,18000,2000
14049,0.98,60000,2000
14050,0.87,5400,2000
14051,0.96,5400,2000
14052,0.98,11700,2000
14053,1.0,9600,2000
14054,0.99,5700,2000
14055,0.98,7500,2000
14056,0.99,5400,2000
14057,0.79,13800,2000
14058,0.97,3300,2000
14059,1.0,3300,2000
14060,0.75,7500,2000
14061,0.98,11700,2000
14062,0.95,5400,2000
14063,0.95,5700,2000
14064,1.0,11700,2000
14065,0.85,5400,2000
14066,1.0,5400,2000
14067,1.0,3300,2000
14068,1.0,24300,2000
14069,0.99,7500,2000
14070,0.99,5700,2000
14071,0.74,7500,2000
14072,0.99,32700,2000
14073,0.97,20100,2000
14074,0.94,5400,2000
14075,1.0,13800,2000
14076,0.4,7500,2000
14077,0.96,5400,2000
14078,0.73,5700,2000
14079,0.97,5400,2000
14080,1.0,13800,2000
14081,0.99,7500,2000
14082,0.8,13800,2000
14083,0.57,5700,2000
14084,0.95,5400,2000
14085,0.99,13800,2000
14086,0.99,11700,2000
14087,0.61,18000,2000
14088,1.0,53700,2000
14089,0.98,5400,2000
14090,0.95,5400,2000
14091,0.96,3300,2000
14092,1.0,3300,2000
14093,0.95,7500,2000
14094,1.0,49500,2000
14095,0.98,9600,2000
14096,0.68,9600,2000
14097,0.64,1200,2000
14098,0.99,5400,2000
14099,0.94,20100,2000
14100,0.99,1200,2000
14101,1.0,3300,2000
14102,0.99,3300,2000
14103,0.98,11700,2000
14104,0.96,20100,2000
14105,1.0,5700,2000
14106,0.99,24300,2000
14107,0.87,3300,2000
14108,0.98,9600,2000
14109,0.88,20100,2000
14110,0.85,13800,2000
14111,0.94,3300,2000
14112,1.0,11700,2000
14113,0.84,5400,2000
14114,1.0,5400,2000
14115,1.0,7500,2000
14116,0.95,1200,2000
14117,1.0,5700,2000
14118,0.99,13800,2000
14119,0.99,11700,2000
14120,0.91,3300,2000
14121,0.43,5400,2000
14122,1.0,7500,2000
14123,1.0,13800,2000
14124,0.99,7500,2000
14125,1.0,13800,2000
14126,0.84,7500,2000
14127,1.0,15900,2000
14128,0.8,28500,2000
14129,0.99,28500,2000
14130,1.0,28500,2000
14131,0.99,3300,2000
14132,0.93,5400,2000
14133,1.0,13800,2000
14134,0.82,7500,2000
14135,0.97,9600,2000
14136,0.99,5400,2000
14137,0.9,7500,2000
14138,0.99,3300,2000
14139,0.82,1200,2000
14140,1.0,5400,2000
14141,0.99,9600,2000
14142,1.0,5400,2000
14143,1.0,3300,2000
14144,0.95,20100,2000
14145,1.0,7500,2000
14146,0.93,15900,2000
14147,1.0,7500,2000
14148,0.95,3300,2000
14149,0.93,7500,2000
14150,0.99,18000,2000
14151,0.88,24300,2000
14152,0.99,11700,2000
14153,0.97,1200,2000
14154,0.99,9600,2000
14155,1.0,7500,2000
14156,0.89,60000,2000
14157,1.0,5400,2000
14158,0.73,3300,2000
14159,1.0,13800,2000
14160,1.0,1200,2000
14161,0.94,5400,2000
14162,0.91,5400,2000
14163,0.96,3300,2000
14164,0.99,5400,2000
14165,0.97,5400,2000
14166,0.83,5700,2000
14167,0.99,13800,2000
14168,0.46,9600,2000
14169,0.95,13800,2000
14170,0.98,3300,2000
14171,0.93,9600,2000
14172,1.0,5400,2000
14173,0.97,20100,2000
14174,0.99,5400,2000
14175,1.0,13800,2000
14176,0.98,26400,2000
14177,0.96,7500,2000
14178,0.99,1200,2000
14179,0.99,11700,2000
14180,0.84,1200,2000
14181,1.0,7500,2000
14182,0.99,18000,2000
14183,0.99,11700,2000
14184,1.0,9600,2000
14185,1.0,3300,2000
14186,0.91,3300,2000
14187,0.95,3300,2000
14188,0.48,1200,2000
14189,0.98,9600,2000
14190,0.86,3300,2000
14191,0.95,3300,2000
14192,0.37,1200,2000
14193,0.98,5400,2000
14194,0.99,11700,2000
14195,0.99,3300,2000
14196,0.65,3300,2000
14197,0.94,5400,2000
14198,0.99,3300,2000
14199,0.57,5400,2000
14200,0.99,18000,2000
14201,0.99,9600,2000
14202,0.98,13800,2000
14203,0.81,3300,2000
14204,0.98,5400,2000
14205,0.94,7500,2000
14206,0.97,9600,2000
14207,0.87,5700,2000
14208,0.99,13800,2000
14209,1.0,13800,2000
14210,0.91,5700,2000
14211,0.99,5400,2000
14212,1.0,32700,2000
14213,0.94,1200,2000
14214,1.0,5400,2000
14215,0.98,9600,2000
14216,0.97,5400,2000
14217,0.95,3300,2000
14218,0.82,28500,2000
14219,1.0,3300,2000
14220,1.0,1200,2000
14221,0.93,55800,2000
14222,0.83,13800,2000
14223,0.98,1200,2000
14224,0.99,15900,2000
14225,0.8,3300,2000
14226,0.98,9600,2000
14227,0.9,1200,2000
14228,1.0,9600,2000
14229,0.9,5400,2000
14230,0.97,5400,2000
14231,0.93,3300,2000
14232,0.99,30600,2000
14233,0.94,39000,2000
14234,0.97,5400,2000
14235,1.0,20100,2000
14236,0.99,11700,2000
14237,0.99,11700,2000
14238,0.64,5400,2000
14239,1.0,9600,2000
14240,1.0,3300,2000
14241,0.98,9600,2000
14242,0.95,5400,2000
14243,1.0,9600,2000
14244,0.97,3300,2000
14245,0.98,3300,2000
14246,0.9,13800,2000
14247,0.99,3300,2000
14248,0.83,5700,2000
14249,0.62,1200,2000
14250,1.0,13800,2000
14251,0.98,1200,2000
14252,0.99,7500,2000
14253,0.96,13800,2000
14254,1.0,7500,2000
14255,1.0,5400,2000
14256,0.88,22200,2000
14257,1.0,30600,2000
14258,0.79,5400,2000
14259,0.86,34800,2000
14260,0.95,22200,2000
14261,0.63,3300,2000
14262,0.95,13800,2000
14263,0.92,9600,2000
14264,0.89,1200,2000
14265,0.95,5700,2000
14266,1.0,9600,2000
14267,1.0,5400,2000
14268,0.96,7500,2000
14269,0.97,13800,2000
14270,1.0,13800,2000
14271,1.0,28500,2000
14272,0.98,9600,2000
14273,0.97,13800,2000
14274,0.97,1200,2000
14275,0.91,3300,2000
14276,1.0,9600,2000
14277,0.96,13800,2000
14278,0.94,15900,2000
14279,1.0,13800,2000
14280,1.0,24300,2000
14281,0.61,18000,2000
14282,0.83,5400,2000
14283,1.0,3300,2000
14284,0.97,1200,2000
14285,1.0,3300,2000
14286,0.99,15900,2000
14287,1.0,11700,2000
14288,1.0,26400,2000
14289,0.99,1200,2000
14290,1.0,15900,2000
14291,1.0,5400,2000
14292,0.86,9600,2000
14293,0.73,20100,2000
14294,0.91,5400,2000
14295,0.8,18000,2000
14296,0.91,9600,2000
14297,0.98,24300,2000
14298,1.0,24300,2000
14299,0.99,18000,2000
14300,0.98,22200,2000
14301,1.0,3300,2000
14302,0.83,13800,2000
14303,0.98,28500,2000
14304,0.99,7500,2000
14305,0.96,47400,2000
14306,0.99,9600,2000
14307,1.0,3300,2000
14308,1.0,30600,2000
14309,0.99,18000,2000
14310,1.0,1200,2000
14311,0.98,30600,2000
14312,1.0,22200,2000
14313,0.99,15900,2000
14314,0.79,5400,2000
14315,0.83,5400,2000
14316,0.99,7500,2000
14317,0.95,11700,2000
14318,0.68,3300,2000
14319,0.97,7500,2000
14320,0.99,9600,2000
14321,0.87,1200,2000
14322,1.0,5400,2000
14323,0.98,18000,2000
14324,0.98,32700,2000
14325,1.0,5400,2000
14326,0.59,3300,2000
14327,0.86,1200,2000
14328,1.0,13800,2000
14329,0.96,5700,2000
14330,0.78,5700,2000
14331,0.87,20100,2000
14332,0.82,24300,2000
14333,1.0,18000,2000
14334,0.98,3300,2000
14335,0.99,5400,2000
14336,0.97,5700,2000
14337,0.97,11700,2000
14338,0.99,5400,2000
14339,0.99,3300,2000
14340,0.96,3300,2000
14341,0.89,9600,2000
14342,0.93,9600,2000
14343,0.99,36900,2000
14344,0.95,3300,2000
14345,0.98,13800,2000
14346,1.0,7500,2000
14347,1.0,15900,2000
14348,1.0,7500,2000
14349,1.0,9600,2000
14350,0.99,13800,2000
14351,0.89,1200,2000
14352,0.99,3300,2000
14353,0.96,5400,2000
14354,1.0,7500,2000
14355,0.62,1200,2000
14356,1.0,20100,2000
14357,0.93,3300,2000
14358,0.99,1200,2000
14359,1.0,13800,2000
14360,0.96,5400,2000
14361,0.77,5400,2000
14362,1.0,7500,2000
14363,0.83,1200,2000
14364,0.76,1200,2000
14365,0.98,7500,2000
14366,1.0,24300,2000
14367,0.98,3300,2000
14368,1.0,7500,2000
14369,0.95,1200,2000
14370,0.98,11700,2000
14371,0.96,5400,2000
14372,0.99,7500,2000
14373,0.8,5400,2000
14374,0.99,1200,2000
14375,0.93,1200,2000
14376,0.94,5400,2000
14377,0.93,5700,2000
14378,1.0,7500,2000
14379,0.98,5400,2000
14380,1.0,1200,2000
14381,0.7,11700,2000
14382,1.0,3300,2000
14383,0.93,7500,2000
14384,0.8,7500,2000
14385,0.99,24300,2000
14386,0.83,3300,2000
14387,0.94,3300,2000
14388,1.0,26400,2000
14389,0.97,9600,2000
14390,0.98,7500,2000
14391,0.97,15900,2000
14392,1.0,3300,2000
14393,0.85,18000,2000
14394,0.77,5700,2000
14395,0.98,7500,2000
14396,1.0,20100,2000
14397,0.99,3300,2000
14398,0.96,13800,2000
14399,1.0,5400,2000
14400,0.9,5400,2000
14401,0.99,13800,2000
14402,1.0,53700,2000
14403,0.89,7500,2000
14404,0.93,9600,2000
14405,0.79,18000,2000
14406,0.75,7500,2000
14407,0.99,11700,2000
14408,0.95,3300,2000
14409,0.44,5400,2000
14410,1.0,11700,2000
14411,0.86,18000,2000
14412,0.99,60000,2000
14413,0.69,5400,2000
14414,1.0,9600,2000
14415,0.97,5400,2000
14416,1.0,5400,2000
14417,0.96,13800,2000
14418,1.0,7500,2000
14419,1.0,30600,2000
14420,1.0,1200,2000
14421,0.9,26400,2000
14422,0.22,7500,2000
14423,0.94,11700,2000
14424,1.0,5400,2000
14425,1.0,22200,2000
14426,0.99,5400,2000
14427,0.99,11700,2000
14428,0.98,11700,2000
14429,0.78,7500,2000
14430,1.0,7500,2000
14431,0.87,3300,2000
14432,1.0,5400,2000
14433,1.0,7500,2000
14434,0.97,11700,2000
14435,0.98,1200,2000
14436,1.0,7500,2000
14437,1.0,11700,2000
14438,0.77,1200,2000
14439,1.0,36900,2000
14440,0.98,3300,2000
14441,0.89,13800,2000
14442,0.95,1200,2000
14443,0.89,7500,2000
14444,0.87,7500,2000
14445,1.0,11700,2000
14446,0.79,3300,2000
14447,0.94,9600,2000
14448,0.99,9600,2000
14449,0.97,9600,2000
14450,0.75,9600,2000
14451,1.0,15900,2000
14452,0.97,5400,2000
14453,0.93,28500,2000
14454,0.77,7500,2000
14455,0.99,18000,2000
14456,0.98,15900,2000
14457,1.0,13800,2000
14458,1.0,5400,2000
14459,0.94,5400,2000
14460,0.8,13800,2000
14461,0.79,18000,2000
14462,0.98,11700,2000
14463,1.0,9600,2000
14464,0.93,7500,2000
14465,0.99,20100,2000
14466,0.97,18000,2000
14467,1.0,26400,2000
14468,0.96,1200,2000
14469,1.0,13800,2000
14470,0.99,1200,2000
14471,0.99,7500,2000
14472,1.0,15900,2000
14473,0.95,9600,2000
14474,0.98,5400,2000
14475,0.91,7500,2000
14476,0.98,9600,2000
14477,0.99,60000,2000
14478,0.98,9600,2000
14479,0.99,5400,2000
14480,0.64,7500,2000
14481,0.98,9600,2000
14482,0.89,30600,2000
14483,0.67,3300,2000
14484,0.92,7500,2000
14485,1.0,5400,2000
14486,0.82,32700,2000
14487,0.9,3300,2000
14488,0.99,34800,2000
14489,0.98,22200,2000
14490,0.96,7500,2000
14491,0.93,5700,2000
14492,0.52,5700,2000
14493,0.99,5400,2000
14494,1.0,7500,2000
14495,1.0,11700,2000
14496,0.86,9600,2000
14497,0.87,7500,2000
14498,0.98,5400,2000
14499,0.99,18000,2000
14500,0.89,5400,2000
14501,0.83,15900,2000
14502,0.96,26400,2000
14503,1.0,13800,2000
14504,0.98,13800,2000
14505,0.89,9600,2000
14506,0.94,9600,2000
14507,0.9,3300,2000
14508,0.99,60000,2000
14509,1.0,3300,2000
14510,0.99,13800,2000
14511,1.0,5400,2000
14512,0.93,5400,2000
14513,0.77,5400,2000
14514,0.96,5400,2000
14515,0.61,11700,2000
14516,1.0,15900,2000
14517,1.0,3300,2000
14518,0.97,1200,2000
14519,0.95,3300,2000
14520,0.93,13800,2000
14521,1.0,5400,2000
14522,1.0,3300,2000
14523,0.92,7500,2000
14524,0.98,7500,2000
14525,0.99,13800,2000
14526,1.0,15900,2000
14527,0.95,7500,2000
14528,0.99,7500,2000
14529,1.0,13800,2000
14530,0.97,9600,2000
14531,0.99,13800,2000
14532,0.84,13800,2000
14533,0.96,13800,2000
14534,0.93,5400,2000
14535,0.96,15900,2000
14536,1.0,13800,2000
14537,1.0,5400,2000
14538,0.92,28500,2000
14539,0.98,13800,2000
14540,0.97,32700,2000
14541,1.0,11700,2000
14542,1.0,3300,2000
14543,0.94,9600,2000
14544,0.99,13800,2000
14545,0.92,5700,2000
14546,1.0,3300,2000
14547,0.98,13800,2000
14548,0.99,7500,2000
14549,0.99,15900,2000
14550,0.9,5400,2000
14551,0.99,24300,2000
14552,0.88,5400,2000
14553,0.99,5400,2000
14554,0.94,5400,2000
14555,0.96,9600,2000
14556,0.94,5400,2000
14557,1.0,36900,2000
14558,0.92,5400,2000
14559,0.92,5400,2000
14560,0.93,7500,2000
14561,0.58,7500,2000
14562,0.98,5400,2000
14563,0.9,9600,2000
14564,0.91,13800,2000
14565,0.72,5400,2000
14566,0.99,13800,2000
14567,0.63,5700,2000
14568,0.98,7500,2000
14569,1.0,3300,2000
14570,1.0,9600,2000
14571,0.96,3300,2000
14572,1.0,1200,2000
14573,0.98,3300,2000
14574,0.93,5700,2000
14575,1.0,1200,2000
14576,1.0,3300,2000
14577,0.84,5400,2000
14578,0.94,7500,2000
14579,0.87,1200,2000
14580,0.98,5400,2000
14581,0.99,7500,2000
14582,1.0,18000,2000
14583,0.99,18000,2000
14584,1.0,5400,2000
14585,0.99,5400,2000
14586,0.99,3300,2000
14587,0.98,5400,2000
14588,0.99,9600,2000
14589,0.97,7500,2000
14590,0.85,1200,2000
14591,0.85,24300,2000
14592,0.97,3300,2000
14593,0.9,5400,2000
14594,0.99,11700,2000
14595,1.0,7500,2000
14596,0.84,5700,2000
14597,0.96,18000,2000
14598,0.85,13800,2000
14599,0.99,5400,2000
14600,0.92,3300,2000
14601,0.99,13800,2000
14602,0.93,5700,2000
14603,0.73,5700,2000
14604,1.0,9600,2000
14605,1.0,13800,2000
14606,1.0,9600,2000
14607,1.0,5400,2000
14608,0.97,3300,2000
14609,0.97,9600,2000
14610,0.84,5400,2000
14611,0.96,5400,2000
14612,0.98,18000,2000
14613,0.97,3300,2000
14614,1.0,7500,2000
14615,0.97,3300,2000
14616,0.86,3300,2000
14617,0.91,7500,2000
14618,0.98,9600,2000
14619,0.54,5400,2000
14620,1.0,32700,2000
14621,0.97,5400,2000
14622,1.0,5400,2000
14623,0.97,20100,2000
14624,1.0,30600,2000
14625,0.66,5400,2000
14626,0.85,11700,2000
14627,1.0,11700,2000
14628,0.96,13800,2000
14629,1.0,3300,2000
14630,0.9,5400,2000
14631,0.93,15900,2000
14632,0.99,9600,2000
14633,0.99,3300,2000
14634,0.95,7500,2000
14635,1.0,5400,2000
14636,0.99,11700,2000
14637,1.0,3300,2000
14638,0.98,7500,2000
14639,1.0,1200,2000
14640,0.99,9600,2000
14641,0.68,9600,2000
14642,1.0,7500,2000
14643,0.97,15900,2000
14644,1.0,7500,2000
14645,1.0,20100,2000
14646,0.96,13800,2000
14647,0.7,7500,2000
14648,0.69,5400,2000
14649,1.0,7500,2000
14650,0.95,5700,2000
14651,1.0,13800,2000
14652,0.93,51600,2000
14653,0.96,5400,2000
14654,1.0,13800,2000
14655,0.96,1200,2000
14656,0.74,32700,2000
14657,0.66,3300,2000
14658,1.0,13800,2000
14659,0.99,11700,2000
14660,0.97,20100,2000
14661,1.0,9600,2000
14662,0.92,9600,2000
14663,0.95,20100,2000
14664,0.91,5400,2000
14665,0.98,5400,2000
14666,0.95,13800,2000
14667,0.94,24300,2000
14668,0.96,5400,2000
14669,1.0,18000,2000
14670,0.92,5400,2000
14671,1.0,43200,2000
14672,0.98,3300,2000
14673,1.0,3300,2000
14674,0.74,15900,2000
14675,0.96,7500,2000
14676,0.75,11700,2000
14677,0.99,9600,2000
14678,0.98,13800,2000
14679,0.98,3300,2000
14680,0.97,11700,2000
14681,0.98,11700,2000
14682,0.7,11700,2000
14683,0.99,5400,2000
14684,0.95,15900,2000
14685,0.99,5700,2000
14686,0.9,5400,2000
14687,0.91,24300,2000
14688,0.89,7500,2000
14689,1.0,22200,2000
14690,0.98,1200,2000
14691,0.48,9600,2000
14692,0.98,13800,2000
14693,1.0,20100,2000
14694,0.53,5400,2000
14695,0.99,5400,2000
14696,0.96,3300,2000
14697,0.98,9600,2000
14698,1.0,5400,2000
14699,1.0,5700,2000
14700,0.98,3300,2000
14701,1.0,20100,2000
14702,0.99,26400,2000
14703,0.93,5400,2000
14704,1.0,7500,2000
14705,0.92,18000,2000
14706,0.9,7500,2000
14707,1.0,20100,2000
14708,0.98,20100,2000
14709,0.97,11700,2000
14710,0.98,26400,2000
14711,0.98,7500,2000
14712,0.88,34800,2000
14713,0.92,1200,2000
14714,0.76,5400,2000
14715,0.98,9600,2000
14716,0.96,5700,2000
14717,0.99,11700,2000
14718,0.7,3300,2000
14719,0.96,13800,2000
14720,1.0,11700,2000
14721,0.99,9600,2000
